Plot Title: ACWA-PC5%,,,,,,,,
#,"Date Time, GMT-06:00","Full Range, μS/cm (LGR S/N: 20847352, SEN S/N: 20847352)","Temp, °C (LGR S/N: 20847352, SEN S/N: 20847352)",Coupler Detached (LGR S/N: 20847352),Coupler Attached (LGR S/N: 20847352),Host Connected (LGR S/N: 20847352),Stopped (LGR S/N: 20847352),End Of File (LGR S/N: 20847352)
528,2022-09-11 7:30,333.4,15.42,,,,,
529,2022-09-11 8:00,333.4,15.43,,,,,
530,2022-09-11 8:30,333,15.5,,,,,
531,2022-09-11 9:00,333.8,15.53,,,,,
532,2022-09-11 9:30,333.3,15.63,,,,,
533,2022-09-11 10:00,333.7,15.82,,,,,
534,2022-09-11 10:30,334.8,15.91,,,,,
535,2022-09-11 11:00,335.2,16.04,,,,,
536,2022-09-11 11:30,335.5,16.15,,,,,
537,2022-09-11 12:00,336.7,16.25,,,,,
538,2022-09-11 12:30,337.5,16.28,,,,,
539,2022-09-11 13:00,336.7,16.3,,,,,
540,2022-09-11 13:30,336.3,16.14,,,,,
541,2022-09-11 14:00,336.2,16.36,,,,,
542,2022-09-11 14:30,337,16.39,,,,,
543,2022-09-11 15:00,336.3,16.31,,,,,
544,2022-09-11 15:30,336.3,16.33,,,,,
545,2022-09-11 16:00,336.3,16.35,,,,,
546,2022-09-11 16:30,336.2,16.48,,,,,
547,2022-09-11 17:00,336.6,16.46,,,,,
548,2022-09-11 17:30,337,16.43,,,,,
549,2022-09-11 18:00,337.4,16.43,,,,,
550,2022-09-11 18:30,337.8,16.49,,,,,
551,2022-09-11 19:00,338.2,16.54,,,,,
552,2022-09-11 19:30,337.7,16.59,,,,,
553,2022-09-11 20:00,337,16.49,,,,,
554,2022-09-11 20:30,337,16.47,,,,,
555,2022-09-11 21:00,336.6,16.49,,,,,
556,2022-09-11 21:30,336.6,16.49,,,,,
557,2022-09-11 22:00,336.2,16.51,,,,,
558,2022-09-11 22:30,338.2,16.52,,,,,
559,2022-09-11 23:00,340.5,16.51,,,,,
560,2022-09-11 23:30,336.2,16.48,,,,,
561,2022-09-12 0:00,353.6,16.42,,,,,
562,2022-09-12 0:30,344.9,16.37,,,,,
563,2022-09-12 1:00,360.8,16.32,,,,,
564,2022-09-12 1:30,354.8,16.28,,,,,
565,2022-09-12 2:00,347,16.23,,,,,
566,2022-09-12 2:30,338.7,16.2,,,,,
567,2022-09-12 3:00,337.5,16.17,,,,,
568,2022-09-12 3:30,337.9,16.11,,,,,
569,2022-09-12 4:00,338.3,16.06,,,,,
570,2022-09-12 4:30,346.7,15.99,,,,,
571,2022-09-12 5:00,336.8,15.96,,,,,
572,2022-09-12 5:30,344.3,15.94,,,,,
573,2022-09-12 6:00,357.8,15.88,,,,,
574,2022-09-12 6:30,347.9,15.79,,,,,
575,2022-09-12 7:00,339.2,15.77,,,,,
576,2022-09-12 7:30,344.4,15.74,,,,,
577,2022-09-12 8:00,333.3,15.73,,,,,
578,2022-09-12 8:30,341.6,15.78,,,,,
579,2022-09-12 9:00,334.9,15.82,,,,,
580,2022-09-12 9:30,337.6,15.79,,,,,
581,2022-09-12 10:00,341.6,15.8,,,,,
582,2022-09-12 10:30,336.4,15.87,,,,,
583,2022-09-12 11:00,351,15.91,,,,,
584,2022-09-12 11:30,333.6,16.04,,,,,
585,2022-09-12 12:00,335.9,16.12,,,,,
586,2022-09-12 12:30,336.8,16.05,,,,,
587,2022-09-12 13:00,337.5,16.04,,,,,
588,2022-09-12 13:30,336.3,16.19,,,,,
589,2022-09-12 14:00,331.6,16.11,,,,,
590,2022-09-12 14:30,331.6,16.14,,,,,
591,2022-09-12 15:00,332,16.2,,,,,
592,2022-09-12 15:30,330.4,16.1,,,,,
593,2022-09-12 16:00,330.5,15.98,,,,,
594,2022-09-12 16:30,328.9,16.01,,,,,
595,2022-09-12 17:00,328.9,16.01,,,,,
596,2022-09-12 17:30,327.3,16.05,,,,,
597,2022-09-12 18:00,326.9,16.04,,,,,
598,2022-09-12 18:30,328.1,16.01,,,,,
599,2022-09-12 19:00,326.9,16,,,,,
600,2022-09-12 19:30,326.5,15.99,,,,,
601,2022-09-12 20:00,326.1,15.93,,,,,
602,2022-09-12 20:30,327.3,15.94,,,,,
603,2022-09-12 21:00,327.7,15.91,,,,,
604,2022-09-12 21:30,325.7,15.91,,,,,
605,2022-09-12 22:00,325.8,15.84,,,,,
606,2022-09-12 22:30,325.8,15.78,,,,,
607,2022-09-12 23:00,326.6,15.77,,,,,
608,2022-09-12 23:30,327,15.73,,,,,
609,2022-09-13 0:00,327.8,15.72,,,,,
610,2022-09-13 0:30,328.6,15.69,,,,,
611,2022-09-13 1:00,327.8,15.67,,,,,
612,2022-09-13 1:30,328.6,15.61,,,,,
613,2022-09-13 2:00,329.8,15.53,,,,,
614,2022-09-13 2:30,330.6,15.46,,,,,
615,2022-09-13 3:00,333,15.42,,,,,
616,2022-09-13 3:30,334.2,15.43,,,,,
617,2022-09-13 4:00,336.2,15.4,,,,,
618,2022-09-13 4:30,331.4,15.43,,,,,
619,2022-09-13 5:00,332.2,15.43,,,,,
620,2022-09-13 5:30,331.5,15.37,,,,,
621,2022-09-13 6:00,332.3,15.34,,,,,
622,2022-09-13 6:30,332.3,15.34,,,,,
623,2022-09-13 7:00,331.9,15.31,,,,,
624,2022-09-13 7:30,330.3,15.3,,,,,
625,2022-09-13 8:00,329.9,15.31,,,,,
626,2022-09-13 8:30,329.1,15.34,,,,,
627,2022-09-13 9:00,329.5,15.36,,,,,
628,2022-09-13 9:30,329.9,15.4,,,,,
629,2022-09-13 10:00,329.1,15.4,,,,,
630,2022-09-13 10:30,330.2,15.51,,,,,
631,2022-09-13 11:00,330.9,15.71,,,,,
632,2022-09-13 11:30,331,15.62,,,,,
633,2022-09-13 12:00,333.2,15.95,,,,,
634,2022-09-13 12:30,333.2,15.93,,,,,
635,2022-09-13 13:00,333.6,16.07,,,,,
636,2022-09-13 13:30,332.5,15.79,,,,,
637,2022-09-13 14:00,334,15.95,,,,,
638,2022-09-13 14:30,334,16.09,,,,,
639,2022-09-13 15:00,333.9,16.17,,,,,
640,2022-09-13 15:30,333.6,16.16,,,,,
641,2022-09-13 16:00,333.1,16.2,,,,,
642,2022-09-13 16:30,332.8,16.11,,,,,
643,2022-09-13 17:00,334.4,16.11,,,,,
644,2022-09-13 17:30,334,16.07,,,,,
645,2022-09-13 18:00,333.2,16.14,,,,,
646,2022-09-13 18:30,333.2,16.16,,,,,
647,2022-09-13 19:00,332.4,16.2,,,,,
648,2022-09-13 19:30,333.5,16.19,,,,,
649,2022-09-13 20:00,334.3,16.19,,,,,
650,2022-09-13 20:30,333.2,16.19,,,,,
651,2022-09-13 21:00,332.3,16.26,,,,,
652,2022-09-13 21:30,331.9,16.26,,,,,
653,2022-09-13 22:00,331.5,16.26,,,,,
654,2022-09-13 22:30,331.5,16.25,,,,,
655,2022-09-13 23:00,332.3,16.25,,,,,
656,2022-09-13 23:30,331.9,16.23,,,,,
657,2022-09-14 0:00,331.6,16.23,,,,,
658,2022-09-14 0:30,332.3,16.23,,,,,
659,2022-09-14 1:00,333.1,16.22,,,,,
660,2022-09-14 1:30,337.1,16.16,,,,,
661,2022-09-14 2:00,336.7,16.09,,,,,
662,2022-09-14 2:30,336.7,16.09,,,,,
663,2022-09-14 3:00,336,16.04,,,,,
664,2022-09-14 3:30,336.4,16.03,,,,,
665,2022-09-14 4:00,336.4,15.99,,,,,
666,2022-09-14 4:30,336.8,15.94,,,,,
667,2022-09-14 5:00,335.6,15.88,,,,,
668,2022-09-14 5:30,336.4,15.82,,,,,
669,2022-09-14 6:00,335.3,15.78,,,,,
670,2022-09-14 6:30,336.5,15.74,,,,,
671,2022-09-14 7:00,336.1,15.73,,,,,
672,2022-09-14 7:30,335.7,15.68,,,,,
673,2022-09-14 8:00,335.7,15.68,,,,,
674,2022-09-14 8:30,335.7,15.68,,,,,
675,2022-09-14 9:00,336.1,15.72,,,,,
676,2022-09-14 9:30,336.4,15.8,,,,,
677,2022-09-14 10:00,336.8,15.89,,,,,
678,2022-09-14 10:30,338.3,16.03,,,,,
679,2022-09-14 11:00,339.1,16.09,,,,,
680,2022-09-14 11:30,341,16.2,,,,,
681,2022-09-14 12:00,342.6,16.22,,,,,
682,2022-09-14 12:30,342.6,16.32,,,,,
683,2022-09-14 13:00,342.5,16.42,,,,,
684,2022-09-14 13:30,342.5,16.46,,,,,
685,2022-09-14 14:00,342.9,16.54,,,,,
686,2022-09-14 14:30,342.5,16.6,,,,,
687,2022-09-14 15:00,341.7,16.47,,,,,
688,2022-09-14 15:30,341.4,16.42,,,,,
689,2022-09-14 16:00,343.2,16.65,,,,,
690,2022-09-14 16:30,343.2,16.65,,,,,
691,2022-09-14 17:00,310.2,16.54,,,,,
692,2022-09-14 17:30,342.9,16.53,,,,,
693,2022-09-14 18:00,342.9,16.55,,,,,
694,2022-09-14 18:30,343.2,16.67,,,,,
695,2022-09-14 19:00,342.8,16.71,,,,,
696,2022-09-14 19:30,342.1,16.68,,,,,
697,2022-09-14 20:00,341.3,16.7,,,,,
698,2022-09-14 20:30,340.9,16.68,,,,,
699,2022-09-14 21:00,340.9,16.68,,,,,
700,2022-09-14 21:30,340.1,16.68,,,,,
701,2022-09-14 22:00,339.3,16.68,,,,,
702,2022-09-14 22:30,339.7,16.67,,,,,
703,2022-09-14 23:00,340.5,16.65,,,,,
704,2022-09-14 23:30,341.7,16.59,,,,,
705,2022-09-15 0:00,340.9,16.53,,,,,
706,2022-09-15 0:30,340.6,16.47,,,,,
707,2022-09-15 1:00,339.8,16.42,,,,,
708,2022-09-15 1:30,339.8,16.36,,,,,
709,2022-09-15 2:00,339.8,16.31,,,,,
710,2022-09-15 2:30,340.2,16.23,,,,,
711,2022-09-15 3:00,341.5,16.16,,,,,
712,2022-09-15 3:30,354.9,16.11,,,,,
713,2022-09-15 4:00,359.3,16.06,,,,,
714,2022-09-15 4:30,371.2,16.01,,,,,
715,2022-09-15 5:00,359.3,15.93,,,,,
716,2022-09-15 5:30,369.2,15.88,,,,,
717,2022-09-15 6:00,349.1,15.84,,,,,
718,2022-09-15 6:30,366.5,15.74,,,,,
719,2022-09-15 7:00,368.1,15.72,,,,,
720,2022-09-15 7:30,366.2,15.68,,,,,
721,2022-09-15 8:00,363.8,15.67,,,,,
722,2022-09-15 8:30,364.2,15.67,,,,,
723,2022-09-15 9:00,363.4,15.63,,,,,
724,2022-09-15 9:30,358.6,15.68,,,,,
725,2022-09-15 10:00,365.3,15.8,,,,,
726,2022-09-15 10:30,372,15.93,,,,,
727,2022-09-15 11:00,357.3,15.99,,,,,
728,2022-09-15 11:30,364.4,16.15,,,,,
729,2022-09-15 12:00,360.4,16.22,,,,,
730,2022-09-15 12:30,349.3,16.28,,,,,
731,2022-09-15 13:00,351.7,16.36,,,,,
732,2022-09-15 13:30,368.2,16.43,,,,,
733,2022-09-15 14:00,365.1,16.49,,,,,
734,2022-09-15 14:30,363.1,16.44,,,,,
735,2022-09-15 15:00,364.6,16.54,,,,,
736,2022-09-15 15:30,371.8,16.49,,,,,
737,2022-09-15 16:00,367,16.54,,,,,
738,2022-09-15 16:30,367.4,16.54,,,,,
739,2022-09-15 17:00,369,16.53,,,,,
740,2022-09-15 17:30,367.4,16.55,,,,,
741,2022-09-15 18:00,369.8,16.58,,,,,
742,2022-09-15 18:30,371.7,16.6,,,,,
743,2022-09-15 19:00,355.1,16.6,,,,,
744,2022-09-15 19:30,372.5,16.65,,,,,
745,2022-09-15 20:00,372.5,16.64,,,,,
746,2022-09-15 20:30,371.3,16.64,,,,,
747,2022-09-15 21:00,362.6,16.67,,,,,
748,2022-09-15 21:30,367.4,16.65,,,,,
749,2022-09-15 22:00,378.5,16.62,,,,,
750,2022-09-15 22:30,369.8,16.62,,,,,
751,2022-09-15 23:00,368.2,16.54,,,,,
752,2022-09-15 23:30,366.6,16.48,,,,,
753,2022-09-16 0:00,369,16.41,,,,,
754,2022-09-16 0:30,369.9,16.36,,,,,
755,2022-09-16 1:00,369.9,16.3,,,,,
756,2022-09-16 1:30,373.5,16.23,,,,,
757,2022-09-16 2:00,370.7,16.16,,,,,
758,2022-09-16 2:30,370,16.07,,,,,
759,2022-09-16 3:00,379.1,16.03,,,,,
760,2022-09-16 3:30,371.2,15.96,,,,,
761,2022-09-16 4:00,379.1,15.9,,,,,
762,2022-09-16 4:30,379.5,15.89,,,,,
763,2022-09-16 5:00,348.3,15.82,,,,,
764,2022-09-16 5:30,370.9,15.75,,,,,
765,2022-09-16 6:00,372.9,15.73,,,,,
766,2022-09-16 6:30,372.9,15.63,,,,,
767,2022-09-16 7:00,369,15.52,,,,,
768,2022-09-16 7:30,369.8,15.5,,,,,
769,2022-09-16 8:00,367.8,15.52,,,,,
770,2022-09-16 8:30,374.5,15.56,,,,,
771,2022-09-16 9:00,374.9,15.55,,,,,
772,2022-09-16 9:30,369,15.58,,,,,
773,2022-09-16 10:00,345.2,15.69,,,,,
774,2022-09-16 10:30,361,15.82,,,,,
775,2022-09-16 11:00,370.5,15.83,,,,,
776,2022-09-16 11:30,355.4,15.88,,,,,
777,2022-09-16 12:00,362.9,15.83,,,,,
778,2022-09-16 12:30,347.8,16.19,,,,,
779,2022-09-16 13:00,365.9,16.22,,,,,
780,2022-09-16 13:30,367.1,16.26,,,,,
781,2022-09-16 14:00,368.3,16.33,,,,,
782,2022-09-16 14:30,367.1,16.33,,,,,
783,2022-09-16 15:00,374.3,16.21,,,,,
784,2022-09-16 15:30,367.5,16.31,,,,,
785,2022-09-16 16:00,372.3,16.2,,,,,
786,2022-09-16 16:30,370.3,16.35,,,,,
787,2022-09-16 17:00,372.3,16.26,,,,,
788,2022-09-16 17:30,373.8,16.35,,,,,
789,2022-09-16 18:00,365.9,16.43,,,,,
790,2022-09-16 18:30,358.4,16.32,,,,,
791,2022-09-16 19:00,371.1,16.32,,,,,
792,2022-09-16 19:30,366.3,16.32,,,,,
793,2022-09-16 20:00,352.1,16.26,,,,,
794,2022-09-16 20:30,373.4,16.28,,,,,
795,2022-09-16 21:00,371.8,16.33,,,,,
796,2022-09-16 21:30,372.2,16.33,,,,,
797,2022-09-16 22:00,373.8,16.31,,,,,
798,2022-09-16 22:30,365.9,16.27,,,,,
799,2022-09-16 23:00,343,16.22,,,,,
800,2022-09-16 23:30,368,16.11,,,,,
801,2022-09-17 0:00,364.4,16.09,,,,,
802,2022-09-17 0:30,364.8,16.01,,,,,
803,2022-09-17 1:00,367.2,15.96,,,,,
804,2022-09-17 1:30,368.5,15.88,,,,,
805,2022-09-17 2:00,367.3,15.82,,,,,
806,2022-09-17 2:30,367.3,15.74,,,,,
807,2022-09-17 3:00,370.5,15.69,,,,,
808,2022-09-17 3:30,363.8,15.62,,,,,
809,2022-09-17 4:00,365.8,15.56,,,,,
810,2022-09-17 4:30,364.6,15.51,,,,,
811,2022-09-17 5:00,369.4,15.46,,,,,
812,2022-09-17 5:30,363.1,15.37,,,,,
813,2022-09-17 6:00,363.1,15.31,,,,,
814,2022-09-17 6:30,375,15.26,,,,,
815,2022-09-17 7:00,366.3,15.2,,,,,
816,2022-09-17 7:30,362.8,15.16,,,,,
817,2022-09-17 8:00,360,15.1,,,,,
818,2022-09-17 8:30,366.8,15.05,,,,,
819,2022-09-17 9:00,357.3,15.1,,,,,
820,2022-09-17 9:30,362.8,15.15,,,,,
821,2022-09-17 10:00,343.8,15.23,,,,,
822,2022-09-17 10:30,352.8,15.31,,,,,
823,2022-09-17 11:00,340.5,15.39,,,,,
824,2022-09-17 11:30,356.3,15.53,,,,,
825,2022-09-17 12:00,347.6,15.58,,,,,
826,2022-09-17 12:30,343.6,15.62,,,,,
827,2022-09-17 13:00,342.8,15.74,,,,,
828,2022-09-17 13:30,362.2,15.69,,,,,
829,2022-09-17 14:00,342.7,15.85,,,,,
830,2022-09-17 14:30,367.3,15.78,,,,,
831,2022-09-17 15:00,370.4,15.88,,,,,
832,2022-09-17 15:30,374,15.89,,,,,
833,2022-09-17 16:00,371.6,15.85,,,,,
834,2022-09-17 16:30,344.7,15.91,,,,,
835,2022-09-17 17:00,371.2,15.95,,,,,
836,2022-09-17 17:30,368.8,15.95,,,,,
837,2022-09-17 18:00,367.6,15.93,,,,,
838,2022-09-17 18:30,374,15.95,,,,,
839,2022-09-17 19:00,349.8,15.99,,,,,
840,2022-09-17 19:30,368.4,16,,,,,
841,2022-09-17 20:00,366.8,16.01,,,,,
842,2022-09-17 20:30,371.2,15.98,,,,,
843,2022-09-17 21:00,368,15.96,,,,,
844,2022-09-17 21:30,349,15.94,,,,,
845,2022-09-17 22:00,367.2,15.93,,,,,
846,2022-09-17 22:30,349.8,15.89,,,,,
847,2022-09-17 23:00,371.3,15.82,,,,,
848,2022-09-17 23:30,357,15.68,,,,,
849,2022-09-18 0:00,374.5,15.57,,,,,
850,2022-09-18 0:30,369.4,15.55,,,,,
851,2022-09-18 1:00,378.1,15.43,,,,,
852,2022-09-18 1:30,367.5,15.31,,,,,
853,2022-09-18 2:00,381.8,15.31,,,,,
854,2022-09-18 2:30,375.9,15.21,,,,,
855,2022-09-18 3:00,356.1,15.11,,,,,
856,2022-09-18 3:30,373.9,15.1,,,,,
857,2022-09-18 4:00,376.7,15.08,,,,,
858,2022-09-18 4:30,374.4,14.86,,,,,
859,2022-09-18 5:00,370.4,14.91,,,,,
860,2022-09-18 5:30,372,14.86,,,,,
861,2022-09-18 6:00,376.1,14.68,,,,,
862,2022-09-18 6:30,366.2,14.66,,,,,
863,2022-09-18 7:00,431.8,14.63,,,,,
864,2022-09-18 7:30,390,14.51,,,,,
865,2022-09-18 8:00,373.4,14.47,,,,,
866,2022-09-18 8:30,394.4,14.52,,,,,
867,2022-09-18 9:00,363.8,14.54,,,,,
868,2022-09-18 9:30,366.6,14.54,,,,,
869,2022-09-18 10:00,367.7,14.68,,,,,
870,2022-09-18 10:30,365.3,14.79,,,,,
871,2022-09-18 11:00,354.6,14.75,,,,,
872,2022-09-18 11:30,379.2,14.79,,,,,
873,2022-09-18 12:00,378,14.87,,,,,
874,2022-09-18 12:30,374.8,14.79,,,,,
875,2022-09-18 13:00,369.6,14.94,,,,,
876,2022-09-18 13:30,377.5,15.14,,,,,
877,2022-09-18 14:00,392.5,15.2,,,,,
878,2022-09-18 14:30,369.5,15.14,,,,,
879,2022-09-18 15:00,400.9,15.18,,,,,
880,2022-09-18 15:30,388.2,15.05,,,,,
881,2022-09-18 16:00,402.1,15.02,,,,,
882,2022-09-18 16:30,400.1,15.07,,,,,
883,2022-09-18 17:00,394.5,15.13,,,,,
884,2022-09-18 17:30,393.3,15.19,,,,,
885,2022-09-18 18:00,398.5,15.16,,,,,
886,2022-09-18 18:30,392.9,15.18,,,,,
887,2022-09-18 19:00,393.3,15.19,,,,,
888,2022-09-18 19:30,392.1,15.21,,,,,
889,2022-09-18 20:00,410.8,15.21,,,,,
890,2022-09-18 20:30,394.5,15.24,,,,,
891,2022-09-18 21:00,380.2,15.25,,,,,
892,2022-09-18 21:30,391.3,15.24,,,,,
893,2022-09-18 22:00,401.7,15.23,,,,,
894,2022-09-18 22:30,353.7,15.23,,,,,
895,2022-09-18 23:00,390.2,15.18,,,,,
896,2022-09-18 23:30,400.5,15.11,,,,,
897,2022-09-19 0:00,360.8,15.05,,,,,
898,2022-09-19 0:30,397.4,15.04,,,,,
899,2022-09-19 1:00,401,14.98,,,,,
900,2022-09-19 1:30,398.2,14.94,,,,,
901,2022-09-19 2:00,397.8,14.92,,,,,
902,2022-09-19 2:30,367.3,14.86,,,,,
903,2022-09-19 3:00,405,14.79,,,,,
904,2022-09-19 3:30,405.4,14.75,,,,,
905,2022-09-19 4:00,363.8,14.71,,,,,
906,2022-09-19 4:30,396.3,14.63,,,,,
907,2022-09-19 5:00,402.7,14.62,,,,,
908,2022-09-19 5:30,390.4,14.61,,,,,
909,2022-09-19 6:00,405.9,14.55,,,,,
910,2022-09-19 6:30,412.7,14.52,,,,,
911,2022-09-19 7:00,401.6,14.41,,,,,
912,2022-09-19 7:30,398.1,14.33,,,,,
913,2022-09-19 8:00,395.7,14.33,,,,,
914,2022-09-19 8:30,403.6,14.29,,,,,
915,2022-09-19 9:00,399.7,14.19,,,,,
916,2022-09-19 9:30,398.9,14.17,,,,,
917,2022-09-19 10:00,398.9,14.2,,,,,
918,2022-09-19 10:30,399.7,14.27,,,,,
919,2022-09-19 11:00,396.9,14.18,,,,,
920,2022-09-19 11:30,395.8,14.11,,,,,
921,2022-09-19 12:00,392.6,14.06,,,,,
922,2022-09-19 12:30,393,13.98,,,,,
923,2022-09-19 13:00,401,13.9,,,,,
924,2022-09-19 13:30,391.9,13.82,,,,,
925,2022-09-19 14:00,398.3,13.86,,,,,
926,2022-09-19 14:30,390.3,13.83,,,,,
927,2022-09-19 15:00,395.1,13.86,,,,,
928,2022-09-19 15:30,392.7,13.88,,,,,
929,2022-09-19 16:00,371.7,13.77,,,,,
930,2022-09-19 16:30,401.8,13.9,,,,,
931,2022-09-19 17:00,398.3,13.82,,,,,
932,2022-09-19 17:30,386,13.79,,,,,
933,2022-09-19 18:00,389.6,13.7,,,,,
934,2022-09-19 18:30,392.8,13.69,,,,,
935,2022-09-19 19:00,400,13.56,,,,,
936,2022-09-19 19:30,346,13.48,,,,,
937,2022-09-19 20:00,390.9,13.43,,,,,
938,2022-09-19 20:30,381,13.37,,,,,
939,2022-09-19 21:00,389.3,13.33,,,,,
940,2022-09-19 21:30,382.2,13.32,,,,,
941,2022-09-19 22:00,382.6,13.24,,,,,
942,2022-09-19 22:30,388.6,13.19,,,,,
943,2022-09-19 23:00,390.2,13.16,,,,,
944,2022-09-19 23:30,383,13.12,,,,,
945,2022-09-20 0:00,393,13.08,,,,,
946,2022-09-20 0:30,384.7,13.02,,,,,
947,2022-09-20 1:00,391.1,12.96,,,,,
948,2022-09-20 1:30,381.9,12.9,,,,,
949,2022-09-20 2:00,384.3,12.85,,,,,
950,2022-09-20 2:30,380,12.79,,,,,
951,2022-09-20 3:00,381.2,12.71,,,,,
952,2022-09-20 3:30,384.4,12.68,,,,,
953,2022-09-20 4:00,383.3,12.59,,,,,
954,2022-09-20 4:30,381.3,12.53,,,,,
955,2022-09-20 5:00,395.2,12.49,,,,,
956,2022-09-20 5:30,384.5,12.44,,,,,
957,2022-09-20 6:00,388.1,12.38,,,,,
958,2022-09-20 6:30,381,12.31,,,,,
959,2022-09-20 7:00,387.8,12.26,,,,,
960,2022-09-20 7:30,389,12.21,,,,,
961,2022-09-20 8:00,385.4,12.19,,,,,
962,2022-09-20 8:30,389,12.22,,,,,
963,2022-09-20 9:00,383.8,12.23,,,,,
964,2022-09-20 9:30,383,12.28,,,,,
965,2022-09-20 10:00,377.4,12.42,,,,,
966,2022-09-20 10:30,370.5,12.59,,,,,
967,2022-09-20 11:00,352.6,12.7,,,,,
968,2022-09-20 11:30,344.6,12.8,,,,,
969,2022-09-20 12:00,348.6,12.87,,,,,
970,2022-09-20 12:30,349.4,12.94,,,,,
971,2022-09-20 13:00,340.6,13.03,,,,,
972,2022-09-20 13:30,345.8,12.87,,,,,
973,2022-09-20 14:00,341,13.05,,,,,
974,2022-09-20 14:30,339.8,12.92,,,,,
975,2022-09-20 15:00,357.6,13.13,,,,,
976,2022-09-20 15:30,356.4,13.18,,,,,
977,2022-09-20 16:00,387.4,13.19,,,,,
978,2022-09-20 16:30,383.4,13.19,,,,,
979,2022-09-20 17:00,387.8,13.23,,,,,
980,2022-09-20 17:30,381.4,13.22,,,,,
981,2022-09-20 18:00,375,13.22,,,,,
982,2022-09-20 18:30,385.8,13.17,,,,,
983,2022-09-20 19:00,387.8,13.24,,,,,
984,2022-09-20 19:30,385.8,13.22,,,,,
985,2022-09-20 20:00,390.5,13.29,,,,,
986,2022-09-20 20:30,392.9,13.33,,,,,
987,2022-09-20 21:00,385.3,13.37,,,,,
988,2022-09-20 21:30,384.9,13.35,,,,,
989,2022-09-20 22:00,383.4,13.33,,,,,
990,2022-09-20 22:30,381.4,13.31,,,,,
991,2022-09-20 23:00,381,13.28,,,,,
992,2022-09-20 23:30,381.8,13.24,,,,,
993,2022-09-21 0:00,381.4,13.21,,,,,
994,2022-09-21 0:30,381,13.17,,,,,
995,2022-09-21 1:00,381,13.15,,,,,
996,2022-09-21 1:30,381.1,13.11,,,,,
997,2022-09-21 2:00,379.9,13.07,,,,,
998,2022-09-21 2:30,384.7,13.02,,,,,
999,2022-09-21 3:00,384.3,12.96,,,,,
1000,2022-09-21 3:30,383.5,12.9,,,,,
1001,2022-09-21 4:00,382,12.84,,,,,
1002,2022-09-21 4:30,385.6,12.78,,,,,
1003,2022-09-21 5:00,380,12.73,,,,,
1004,2022-09-21 5:30,362.1,12.68,,,,,
1005,2022-09-21 6:00,383.2,12.63,,,,,
1006,2022-09-21 6:30,376.5,12.57,,,,,
1007,2022-09-21 7:00,378.9,12.53,,,,,
1008,2022-09-21 7:30,380.9,12.46,,,,,
1009,2022-09-21 8:00,382.1,12.42,,,,,
1010,2022-09-21 8:30,375.4,12.43,,,,,
1011,2022-09-21 9:00,373.3,12.49,,,,,
1012,2022-09-21 9:30,381.3,12.54,,,,,
1013,2022-09-21 10:00,359,12.7,,,,,
1014,2022-09-21 10:30,354.2,12.83,,,,,
1015,2022-09-21 11:00,357.7,12.83,,,,,
1016,2022-09-21 11:30,349.8,12.89,,,,,
1017,2022-09-21 12:00,352.1,13.02,,,,,
1018,2022-09-21 12:30,349.3,13.11,,,,,
1019,2022-09-21 13:00,348,13.24,,,,,
1020,2022-09-21 13:30,341.7,13.29,,,,,
1021,2022-09-21 14:00,347.6,13.4,,,,,
1022,2022-09-21 14:30,343.2,13.47,,,,,
1023,2022-09-21 15:00,370.2,13.51,,,,,
1024,2022-09-21 15:30,385.3,13.53,,,,,
1025,2022-09-21 16:00,371.3,13.58,,,,,
1026,2022-09-21 16:30,388.8,13.6,,,,,
1027,2022-09-21 17:00,393.2,13.58,,,,,
1028,2022-09-21 17:30,389.2,13.58,,,,,
1029,2022-09-21 18:00,391.6,13.53,,,,,
1030,2022-09-21 18:30,390.9,13.48,,,,,
1031,2022-09-21 19:00,389.3,13.44,,,,,
1032,2022-09-21 19:30,404.8,13.42,,,,,
1033,2022-09-21 20:00,385.7,13.42,,,,,
1034,2022-09-21 20:30,389.3,13.37,,,,,
1035,2022-09-21 21:00,390.1,13.35,,,,,
1036,2022-09-21 21:30,390.1,13.34,,,,,
1037,2022-09-21 22:00,386.5,13.33,,,,,
1038,2022-09-21 22:30,392.1,13.29,,,,,
1039,2022-09-21 23:00,348,13.26,,,,,
1040,2022-09-21 23:30,391.3,13.24,,,,,
1041,2022-09-22 0:00,390.6,13.17,,,,,
1042,2022-09-22 0:30,364.4,13.11,,,,,
1043,2022-09-22 1:00,395.8,13.03,,,,,
1044,2022-09-22 1:30,395.4,12.99,,,,,
1045,2022-09-22 2:00,377.1,12.95,,,,,
1046,2022-09-22 2:30,392.7,12.9,,,,,
1047,2022-09-22 3:00,395.1,12.87,,,,,
1048,2022-09-22 3:30,397.5,12.76,,,,,
1049,2022-09-22 4:00,395.1,12.71,,,,,
1050,2022-09-22 4:30,394,12.7,,,,,
1051,2022-09-22 5:00,399.2,12.6,,,,,
1052,2022-09-22 5:30,392.8,12.54,,,,,
1053,2022-09-22 6:00,399.2,12.53,,,,,
1054,2022-09-22 6:30,375.4,12.43,,,,,
1055,2022-09-22 7:00,399.7,12.39,,,,,
1056,2022-09-22 7:30,398.9,12.38,,,,,
1057,2022-09-22 8:00,394.9,12.39,,,,,
1058,2022-09-22 8:30,392.9,12.46,,,,,
1059,2022-09-22 9:00,395.3,12.44,,,,,
1060,2022-09-22 9:30,391.7,12.48,,,,,
